issue_time,target_time,target_time_local,lead_hour,power_pred
2026-02-13,2026-02-13 20:00:00,2026-02-14 02:00:00,21,0.8474666666666665
2026-02-13,2026-02-13 21:00:00,2026-02-14 03:00:00,22,0.8747541666666667
2026-02-13,2026-02-13 22:00:00,2026-02-14 04:00:00,23,0.8530500000000003
2026-02-13,2026-02-13 23:00:00,2026-02-14 05:00:00,24,0.7277395833333333
2026-02-13,2026-02-14 00:00:00,2026-02-14 06:00:00,25,0.4985208333333333
2026-02-13,2026-02-14 01:00:00,2026-02-14 07:00:00,26,0.3653
2026-02-13,2026-02-14 02:00:00,2026-02-14 08:00:00,27,0.25973541666666666
2026-02-13,2026-02-14 03:00:00,2026-02-14 09:00:00,28,0.2298854166666667
2026-02-13,2026-02-14 04:00:00,2026-02-14 10:00:00,29,0.24036666666666662
2026-02-13,2026-02-14 05:00:00,2026-02-14 11:00:00,30,0.23110416666666664
2026-02-13,2026-02-14 06:00:00,2026-02-14 12:00:00,31,0.18376458333333334
2026-02-13,2026-02-14 07:00:00,2026-02-14 13:00:00,32,0.18710208333333334
2026-02-13,2026-02-14 08:00:00,2026-02-14 14:00:00,33,0.2430479166666667
2026-02-13,2026-02-14 09:00:00,2026-02-14 15:00:00,34,0.2886333333333334
2026-02-13,2026-02-14 10:00:00,2026-02-14 16:00:00,35,0.29865
2026-02-13,2026-02-14 11:00:00,2026-02-14 17:00:00,36,0.23183541666666668
2026-02-13,2026-02-14 12:00:00,2026-02-14 18:00:00,37,0.16143958333333336
2026-02-13,2026-02-14 13:00:00,2026-02-14 19:00:00,38,0.08467500000000001
2026-02-13,2026-02-14 14:00:00,2026-02-14 20:00:00,39,0.05000625
2026-02-13,2026-02-14 15:00:00,2026-02-14 21:00:00,40,0.06324791666666668
2026-02-13,2026-02-14 16:00:00,2026-02-14 22:00:00,41,0.19618333333333335
2026-02-13,2026-02-14 17:00:00,2026-02-14 23:00:00,42,0.10258333333333333
2026-02-13,2026-02-14 18:00:00,2026-02-15 00:00:00,43,0.07194999999999999
2026-02-13,2026-02-14 19:00:00,2026-02-15 01:00:00,44,0.039108333333333335
2026-02-13,2026-02-14 20:00:00,2026-02-15 02:00:00,45,0.026097916666666665
2026-02-13,2026-02-14 21:00:00,2026-02-15 03:00:00,46,0.01388333333333333
2026-02-13,2026-02-14 22:00:00,2026-02-15 04:00:00,47,0.012083333333333335
2026-02-13,2026-02-14 23:00:00,2026-02-15 05:00:00,48,0.019433333333333337
2026-02-14,2026-02-14 00:00:00,2026-02-14 06:00:00,1,0.5767791666666668
2026-02-14,2026-02-14 01:00:00,2026-02-14 07:00:00,2,0.507775
2026-02-14,2026-02-14 02:00:00,2026-02-14 08:00:00,3,0.3724666666666666
2026-02-14,2026-02-14 03:00:00,2026-02-14 09:00:00,4,0.3149625
2026-02-14,2026-02-14 04:00:00,2026-02-14 10:00:00,5,0.2682583333333334
2026-02-14,2026-02-14 05:00:00,2026-02-14 11:00:00,6,0.22451666666666664
2026-02-14,2026-02-14 06:00:00,2026-02-14 12:00:00,7,0.1352374999999999
2026-02-14,2026-02-14 07:00:00,2026-02-14 13:00:00,8,0.09923333333333333
2026-02-14,2026-02-14 08:00:00,2026-02-14 14:00:00,9,0.07941666666666665
2026-02-14,2026-02-14 09:00:00,2026-02-14 15:00:00,10,0.0625
2026-02-14,2026-02-14 10:00:00,2026-02-14 16:00:00,11,0.06013333333333333
2026-02-14,2026-02-14 11:00:00,2026-02-14 17:00:00,12,0.02820208333333333
2026-02-14,2026-02-14 12:00:00,2026-02-14 18:00:00,13,0.02071041666666666
2026-02-14,2026-02-14 13:00:00,2026-02-14 19:00:00,14,0.018458333333333334
2026-02-14,2026-02-14 14:00:00,2026-02-14 20:00:00,15,0.01745
2026-02-14,2026-02-14 15:00:00,2026-02-14 21:00:00,16,0.01845
2026-02-14,2026-02-14 16:00:00,2026-02-14 22:00:00,17,0.11602708333333332
2026-02-14,2026-02-14 17:00:00,2026-02-14 23:00:00,18,0.05486458333333335
2026-02-14,2026-02-14 18:00:00,2026-02-15 00:00:00,19,0.020920833333333336
2026-02-14,2026-02-14 19:00:00,2026-02-15 01:00:00,20,0.017108333333333333
2026-02-14,2026-02-14 20:00:00,2026-02-15 02:00:00,21,0.012208333333333333
2026-02-14,2026-02-14 21:00:00,2026-02-15 03:00:00,22,0.014358333333333334
2026-02-14,2026-02-14 22:00:00,2026-02-15 04:00:00,23,0.020833333333333336
2026-02-14,2026-02-14 23:00:00,2026-02-15 05:00:00,24,0.03454791666666666
2026-02-14,2026-02-15 00:00:00,2026-02-15 06:00:00,25,0.06716666666666665
2026-02-14,2026-02-15 01:00:00,2026-02-15 07:00:00,26,0.1765333333333334
2026-02-14,2026-02-15 02:00:00,2026-02-15 08:00:00,27,0.29105833333333336
2026-02-14,2026-02-15 03:00:00,2026-02-15 09:00:00,28,0.39390000000000014
2026-02-14,2026-02-15 04:00:00,2026-02-15 10:00:00,29,0.4812708333333335
2026-02-14,2026-02-15 05:00:00,2026-02-15 11:00:00,30,0.7420458333333335
2026-02-14,2026-02-15 06:00:00,2026-02-15 12:00:00,31,0.9231666666666667
2026-02-14,2026-02-15 07:00:00,2026-02-15 13:00:00,32,0.9304666666666667
2026-02-14,2026-02-15 08:00:00,2026-02-15 14:00:00,33,0.9300666666666667
2026-02-14,2026-02-15 09:00:00,2026-02-15 15:00:00,34,0.9256166666666668
2026-02-14,2026-02-15 10:00:00,2026-02-15 16:00:00,35,0.9098541666666667
2026-02-14,2026-02-15 11:00:00,2026-02-15 17:00:00,36,0.9085041666666667
2026-02-14,2026-02-15 12:00:00,2026-02-15 18:00:00,37,0.9234666666666668
2026-02-14,2026-02-15 13:00:00,2026-02-15 19:00:00,38,0.9251666666666667
2026-02-14,2026-02-15 14:00:00,2026-02-15 20:00:00,39,0.9250166666666667
2026-02-14,2026-02-15 15:00:00,2026-02-15 21:00:00,40,0.9224166666666668
2026-02-14,2026-02-15 16:00:00,2026-02-15 22:00:00,41,0.8801999999999999
2026-02-14,2026-02-15 17:00:00,2026-02-15 23:00:00,42,0.8733749999999998
2026-02-14,2026-02-15 18:00:00,2026-02-16 00:00:00,43,0.8987249999999997
2026-02-14,2026-02-15 19:00:00,2026-02-16 01:00:00,44,0.9075
2026-02-14,2026-02-15 20:00:00,2026-02-16 02:00:00,45,0.9075
2026-02-14,2026-02-15 21:00:00,2026-02-16 03:00:00,46,0.9075
2026-02-14,2026-02-15 22:00:00,2026-02-16 04:00:00,47,0.90955
2026-02-14,2026-02-15 23:00:00,2026-02-16 05:00:00,48,0.90915
2026-02-15,2026-02-15 00:00:00,2026-02-15 06:00:00,1,0.19656041666666668
2026-02-15,2026-02-15 01:00:00,2026-02-15 07:00:00,2,0.34697708333333344
2026-02-15,2026-02-15 02:00:00,2026-02-15 08:00:00,3,0.5067500000000001
2026-02-15,2026-02-15 03:00:00,2026-02-15 09:00:00,4,0.6264166666666662
2026-02-15,2026-02-15 04:00:00,2026-02-15 10:00:00,5,0.8731499999999999
2026-02-15,2026-02-15 05:00:00,2026-02-15 11:00:00,6,0.9520833333333334
2026-02-15,2026-02-15 06:00:00,2026-02-15 12:00:00,7,0.9557291666666667
2026-02-15,2026-02-15 07:00:00,2026-02-15 13:00:00,8,0.9520833333333334
2026-02-15,2026-02-15 08:00:00,2026-02-15 14:00:00,9,0.9520833333333334
2026-02-15,2026-02-15 09:00:00,2026-02-15 15:00:00,10,0.9438062500000001
2026-02-15,2026-02-15 10:00:00,2026-02-15 16:00:00,11,0.9206875
2026-02-15,2026-02-15 11:00:00,2026-02-15 17:00:00,12,0.8918375000000001
2026-02-15,2026-02-15 12:00:00,2026-02-15 18:00:00,13,0.8866625
2026-02-15,2026-02-15 13:00:00,2026-02-15 19:00:00,14,0.8961416666666666
2026-02-15,2026-02-15 14:00:00,2026-02-15 20:00:00,15,0.8989958333333333
2026-02-15,2026-02-15 15:00:00,2026-02-15 21:00:00,16,0.8932749999999999
2026-02-15,2026-02-15 16:00:00,2026-02-15 22:00:00,17,0.9074916666666667
2026-02-15,2026-02-15 17:00:00,2026-02-15 23:00:00,18,0.8351833333333332
2026-02-15,2026-02-15 18:00:00,2026-02-16 00:00:00,19,0.7486416666666666
2026-02-15,2026-02-15 19:00:00,2026-02-16 01:00:00,20,0.7653916666666666
2026-02-15,2026-02-15 20:00:00,2026-02-16 02:00:00,21,0.7709750000000003
2026-02-15,2026-02-15 21:00:00,2026-02-16 03:00:00,22,0.7849333333333337
2026-02-15,2026-02-15 22:00:00,2026-02-16 04:00:00,23,0.7748833333333333
2026-02-15,2026-02-15 23:00:00,2026-02-16 05:00:00,24,0.784375
2026-02-15,2026-02-16 00:00:00,2026-02-16 06:00:00,25,0.7882833333333334
2026-02-15,2026-02-16 01:00:00,2026-02-16 07:00:00,26,0.7603666666666667
2026-02-15,2026-02-16 02:00:00,2026-02-16 08:00:00,27,0.7815833333333335
2026-02-15,2026-02-16 03:00:00,2026-02-16 09:00:00,28,0.7370500000000002
2026-02-15,2026-02-16 04:00:00,2026-02-16 10:00:00,29,0.7177479166666666
2026-02-15,2026-02-16 05:00:00,2026-02-16 11:00:00,30,0.6294395833333334
2026-02-15,2026-02-16 06:00:00,2026-02-16 12:00:00,31,0.4697708333333333
2026-02-15,2026-02-16 07:00:00,2026-02-16 13:00:00,32,0.40658333333333335
2026-02-15,2026-02-16 08:00:00,2026-02-16 14:00:00,33,0.4101583333333331
2026-02-15,2026-02-16 09:00:00,2026-02-16 15:00:00,34,0.49507083333333335
2026-02-15,2026-02-16 10:00:00,2026-02-16 16:00:00,35,0.7207
2026-02-15,2026-02-16 11:00:00,2026-02-16 17:00:00,36,0.8794791666666667
2026-02-15,2026-02-16 12:00:00,2026-02-16 18:00:00,37,0.9319958333333332
2026-02-15,2026-02-16 13:00:00,2026-02-16 19:00:00,38,0.9660833333333333
2026-02-15,2026-02-16 14:00:00,2026-02-16 20:00:00,39,0.9648333333333333
2026-02-15,2026-02-16 15:00:00,2026-02-16 21:00:00,40,0.9517458333333333
2026-02-15,2026-02-16 16:00:00,2026-02-16 22:00:00,41,0.9075
2026-02-15,2026-02-16 17:00:00,2026-02-16 23:00:00,42,0.9075
2026-02-15,2026-02-16 18:00:00,2026-02-17 00:00:00,43,0.7358999999999994
2026-02-15,2026-02-16 19:00:00,2026-02-17 01:00:00,44,0.5197666666666666
2026-02-15,2026-02-16 20:00:00,2026-02-17 02:00:00,45,0.4771583333333335
2026-02-15,2026-02-16 21:00:00,2026-02-17 03:00:00,46,0.4444333333333337
2026-02-15,2026-02-16 22:00:00,2026-02-17 04:00:00,47,0.41317500000000007
2026-02-15,2026-02-16 23:00:00,2026-02-17 05:00:00,48,0.3669250000000001
2026-02-16,2026-02-16 00:00:00,2026-02-16 06:00:00,1,0.6560250000000004
2026-02-16,2026-02-16 01:00:00,2026-02-16 07:00:00,2,0.5683
2026-02-16,2026-02-16 02:00:00,2026-02-16 08:00:00,3,0.5547333333333333
2026-02-16,2026-02-16 03:00:00,2026-02-16 09:00:00,4,0.5494166666666667
2026-02-16,2026-02-16 04:00:00,2026-02-16 10:00:00,5,0.5565666666666667
2026-02-16,2026-02-16 05:00:00,2026-02-16 11:00:00,6,0.5734333333333334
2026-02-16,2026-02-16 06:00:00,2026-02-16 12:00:00,7,0.6046458333333334
2026-02-16,2026-02-16 07:00:00,2026-02-16 13:00:00,8,0.6386083333333329
2026-02-16,2026-02-16 08:00:00,2026-02-16 14:00:00,9,0.6847624999999996
2026-02-16,2026-02-16 09:00:00,2026-02-16 15:00:00,10,0.6925999999999999
2026-02-16,2026-02-16 10:00:00,2026-02-16 16:00:00,11,0.7013083333333334
2026-02-16,2026-02-16 11:00:00,2026-02-16 17:00:00,12,0.5915833333333336
2026-02-16,2026-02-16 12:00:00,2026-02-16 18:00:00,13,0.5587666666666666
2026-02-16,2026-02-16 13:00:00,2026-02-16 19:00:00,14,0.6542833333333335
2026-02-16,2026-02-16 14:00:00,2026-02-16 20:00:00,15,0.7652749999999997
2026-02-16,2026-02-16 15:00:00,2026-02-16 21:00:00,16,0.7572499999999998
2026-02-16,2026-02-16 16:00:00,2026-02-16 22:00:00,17,0.9412125
2026-02-16,2026-02-16 17:00:00,2026-02-16 23:00:00,18,0.9277666666666666
2026-02-16,2026-02-16 18:00:00,2026-02-17 00:00:00,19,0.9250666666666667
2026-02-16,2026-02-16 19:00:00,2026-02-17 01:00:00,20,0.9268666666666667
2026-02-16,2026-02-16 20:00:00,2026-02-17 02:00:00,21,0.9118791666666668
2026-02-16,2026-02-16 21:00:00,2026-02-17 03:00:00,22,0.8690166666666667
2026-02-16,2026-02-16 22:00:00,2026-02-17 04:00:00,23,0.7910750000000003
2026-02-16,2026-02-16 23:00:00,2026-02-17 05:00:00,24,0.5028333333333335
2026-02-16,2026-02-17 00:00:00,2026-02-17 06:00:00,25,0.3488333333333332
2026-02-16,2026-02-17 01:00:00,2026-02-17 07:00:00,26,0.27610416666666665
2026-02-16,2026-02-17 02:00:00,2026-02-17 08:00:00,27,0.22744791666666667
2026-02-16,2026-02-17 03:00:00,2026-02-17 09:00:00,28,0.18895625000000002
2026-02-16,2026-02-17 04:00:00,2026-02-17 10:00:00,29,0.18395000000000003
2026-02-16,2026-02-17 05:00:00,2026-02-17 11:00:00,30,0.203975
2026-02-16,2026-02-17 06:00:00,2026-02-17 12:00:00,31,0.20786875
2026-02-16,2026-02-17 07:00:00,2026-02-17 13:00:00,32,0.20842500000000003
2026-02-16,2026-02-17 08:00:00,2026-02-17 14:00:00,33,0.21331041666666672
2026-02-16,2026-02-17 09:00:00,2026-02-17 15:00:00,34,0.23086041666666668
2026-02-16,2026-02-17 10:00:00,2026-02-17 16:00:00,35,0.26983958333333335
2026-02-16,2026-02-17 11:00:00,2026-02-17 17:00:00,36,0.37396666666666645
2026-02-16,2026-02-17 12:00:00,2026-02-17 18:00:00,37,0.47465833333333335
2026-02-16,2026-02-17 13:00:00,2026-02-17 19:00:00,38,0.6388583333333333
2026-02-16,2026-02-17 14:00:00,2026-02-17 20:00:00,39,0.7782333333333334
2026-02-16,2026-02-17 15:00:00,2026-02-17 21:00:00,40,0.9034416666666668
2026-02-16,2026-02-17 16:00:00,2026-02-17 22:00:00,41,0.5022333333333333
2026-02-16,2026-02-17 17:00:00,2026-02-17 23:00:00,42,0.44655833333333356
2026-02-16,2026-02-17 18:00:00,2026-02-18 00:00:00,43,0.41285000000000005
2026-02-16,2026-02-17 19:00:00,2026-02-18 01:00:00,44,0.49670833333333325
2026-02-16,2026-02-17 20:00:00,2026-02-18 02:00:00,45,0.7124999999999999
2026-02-16,2026-02-17 21:00:00,2026-02-18 03:00:00,46,0.8889750000000002
2026-02-16,2026-02-17 22:00:00,2026-02-18 04:00:00,47,0.9096
2026-02-16,2026-02-17 23:00:00,2026-02-18 05:00:00,48,0.9075
2026-02-17,2026-02-17 00:00:00,2026-02-17 06:00:00,1,0.319725
2026-02-17,2026-02-17 01:00:00,2026-02-17 07:00:00,2,0.2946
2026-02-17,2026-02-17 02:00:00,2026-02-17 08:00:00,3,0.2733333333333333
2026-02-17,2026-02-17 03:00:00,2026-02-17 09:00:00,4,0.26414999999999994
2026-02-17,2026-02-17 04:00:00,2026-02-17 10:00:00,5,0.24940833333333326
2026-02-17,2026-02-17 05:00:00,2026-02-17 11:00:00,6,0.21920416666666664
2026-02-17,2026-02-17 06:00:00,2026-02-17 12:00:00,7,0.19829583333333334
2026-02-17,2026-02-17 07:00:00,2026-02-17 13:00:00,8,0.2034
2026-02-17,2026-02-17 08:00:00,2026-02-17 14:00:00,9,0.25134166666666663
2026-02-17,2026-02-17 09:00:00,2026-02-17 15:00:00,10,0.3178729166666666
2026-02-17,2026-02-17 10:00:00,2026-02-17 16:00:00,11,0.3923708333333331
2026-02-17,2026-02-17 11:00:00,2026-02-17 17:00:00,12,0.5219541666666666
2026-02-17,2026-02-17 12:00:00,2026-02-17 18:00:00,13,0.6534124999999997
2026-02-17,2026-02-17 13:00:00,2026-02-17 19:00:00,14,0.8858
2026-02-17,2026-02-17 14:00:00,2026-02-17 20:00:00,15,0.9520833333333334
2026-02-17,2026-02-17 15:00:00,2026-02-17 21:00:00,16,0.9640416666666667
2026-02-17,2026-02-17 16:00:00,2026-02-17 22:00:00,17,0.9288166666666666
2026-02-17,2026-02-17 17:00:00,2026-02-17 23:00:00,18,0.9400604166666667
2026-02-17,2026-02-17 18:00:00,2026-02-18 00:00:00,19,0.9448333333333333
2026-02-17,2026-02-17 19:00:00,2026-02-18 01:00:00,20,0.9443395833333333
2026-02-17,2026-02-17 20:00:00,2026-02-18 02:00:00,21,0.9476312499999999
2026-02-17,2026-02-17 21:00:00,2026-02-18 03:00:00,22,0.9398958333333334
2026-02-17,2026-02-17 22:00:00,2026-02-18 04:00:00,23,0.9338062500000001
2026-02-17,2026-02-17 23:00:00,2026-02-18 05:00:00,24,0.9369333333333333
2026-02-17,2026-02-18 00:00:00,2026-02-18 06:00:00,25,0.9312666666666667
2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,26,0.93775625
2026-02-17,2026-02-18 02:00:00,2026-02-18 08:00:00,27,0.9351229166666667
2026-02-17,2026-02-18 03:00:00,2026-02-18 09:00:00,28,0.9289166666666667
2026-02-17,2026-02-18 04:00:00,2026-02-18 10:00:00,29,0.9385791666666666
2026-02-17,2026-02-18 05:00:00,2026-02-18 11:00:00,30,0.9527333333333333
2026-02-17,2026-02-18 06:00:00,2026-02-18 12:00:00,31,0.9524041666666667
2026-02-17,2026-02-18 07:00:00,2026-02-18 13:00:00,32,0.9588229166666667
2026-02-17,2026-02-18 08:00:00,2026-02-18 14:00:00,33,0.965375
2026-02-17,2026-02-18 09:00:00,2026-02-18 15:00:00,34,0.9621145833333333
2026-02-17,2026-02-18 10:00:00,2026-02-18 16:00:00,35,0.9489479166666667
2026-02-17,2026-02-18 11:00:00,2026-02-18 17:00:00,36,0.9405541666666667
2026-02-17,2026-02-18 12:00:00,2026-02-18 18:00:00,37,0.9233666666666668
2026-02-17,2026-02-18 13:00:00,2026-02-18 19:00:00,38,0.8632791666666666
2026-02-17,2026-02-18 14:00:00,2026-02-18 20:00:00,39,0.8457916666666668
2026-02-17,2026-02-18 15:00:00,2026-02-18 21:00:00,40,0.8201083333333334
2026-02-17,2026-02-18 16:00:00,2026-02-18 22:00:00,41,0.43593333333333323
2026-02-17,2026-02-18 17:00:00,2026-02-18 23:00:00,42,0.4256333333333333
2026-02-17,2026-02-18 18:00:00,2026-02-19 00:00:00,43,0.4214083333333333
2026-02-17,2026-02-18 19:00:00,2026-02-19 01:00:00,44,0.4282333333333334
2026-02-17,2026-02-18 20:00:00,2026-02-19 02:00:00,45,0.4665333333333335
2026-02-17,2026-02-18 21:00:00,2026-02-19 03:00:00,46,0.4720583333333333
2026-02-17,2026-02-18 22:00:00,2026-02-19 04:00:00,47,0.44868333333333343
2026-02-17,2026-02-18 23:00:00,2026-02-19 05:00:00,48,0.4950083333333336
2026-02-18,2026-02-18 00:00:00,2026-02-18 06:00:00,1,0.9520833333333334
2026-02-18,2026-02-18 01:00:00,2026-02-18 07:00:00,2,0.9520833333333334
2026-02-18,2026-02-18 02:00:00,2026-02-18 08:00:00,3,0.9550729166666667
2026-02-18,2026-02-18 03:00:00,2026-02-18 09:00:00,4,0.9624375000000001
2026-02-18,2026-02-18 04:00:00,2026-02-18 10:00:00,5,0.9688208333333334
2026-02-18,2026-02-18 05:00:00,2026-02-18 11:00:00,6,0.9724416666666666
2026-02-18,2026-02-18 06:00:00,2026-02-18 12:00:00,7,0.9733125
2026-02-18,2026-02-18 07:00:00,2026-02-18 13:00:00,8,0.9756041666666667
2026-02-18,2026-02-18 08:00:00,2026-02-18 14:00:00,9,0.975375
2026-02-18,2026-02-18 09:00:00,2026-02-18 15:00:00,10,0.9703791666666667
2026-02-18,2026-02-18 10:00:00,2026-02-18 16:00:00,11,0.9655729166666667
2026-02-18,2026-02-18 11:00:00,2026-02-18 17:00:00,12,0.9533229166666667
2026-02-18,2026-02-18 12:00:00,2026-02-18 18:00:00,13,0.9175479166666667
2026-02-18,2026-02-18 13:00:00,2026-02-18 19:00:00,14,0.8653875
2026-02-18,2026-02-18 14:00:00,2026-02-18 20:00:00,15,0.8656750000000001
2026-02-18,2026-02-18 15:00:00,2026-02-18 21:00:00,16,0.8576250000000001
2026-02-18,2026-02-18 16:00:00,2026-02-18 22:00:00,17,0.8089416666666666
2026-02-18,2026-02-18 17:00:00,2026-02-18 23:00:00,18,0.8078250000000001
2026-02-18,2026-02-18 18:00:00,2026-02-19 00:00:00,19,0.8502583333333333
2026-02-18,2026-02-18 19:00:00,2026-02-19 01:00:00,20,0.8828541666666665
2026-02-18,2026-02-18 20:00:00,2026-02-19 02:00:00,21,0.8831916666666667
2026-02-18,2026-02-18 21:00:00,2026-02-19 03:00:00,22,0.8973666666666668
2026-02-18,2026-02-18 22:00:00,2026-02-19 04:00:00,23,0.8906166666666667
2026-02-18,2026-02-18 23:00:00,2026-02-19 05:00:00,24,0.8953416666666667
2026-02-18,2026-02-19 00:00:00,2026-02-19 06:00:00,25,0.8899416666666669
2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,26,0.8234583333333335
2026-02-18,2026-02-19 02:00:00,2026-02-19 08:00:00,27,0.750875
2026-02-18,2026-02-19 03:00:00,2026-02-19 09:00:00,28,0.7286479166666667
2026-02-18,2026-02-19 04:00:00,2026-02-19 10:00:00,29,0.7102541666666666
2026-02-18,2026-02-19 05:00:00,2026-02-19 11:00:00,30,0.6080333333333334
2026-02-18,2026-02-19 06:00:00,2026-02-19 12:00:00,31,0.47925833333333323
2026-02-18,2026-02-19 07:00:00,2026-02-19 13:00:00,32,0.4010208333333333
2026-02-18,2026-02-19 08:00:00,2026-02-19 14:00:00,33,0.30055000000000004
2026-02-18,2026-02-19 09:00:00,2026-02-19 15:00:00,34,0.25426041666666666
2026-02-18,2026-02-19 10:00:00,2026-02-19 16:00:00,35,0.22257291666666668
2026-02-18,2026-02-19 11:00:00,2026-02-19 17:00:00,36,0.2386604166666667
2026-02-18,2026-02-19 12:00:00,2026-02-19 18:00:00,37,0.2744875
2026-02-18,2026-02-19 13:00:00,2026-02-19 19:00:00,38,0.28115625
2026-02-18,2026-02-19 14:00:00,2026-02-19 20:00:00,39,0.2425604166666667
2026-02-18,2026-02-19 15:00:00,2026-02-19 21:00:00,40,0.1275979166666666
2026-02-18,2026-02-19 16:00:00,2026-02-19 22:00:00,41,0.07114999999999999
2026-02-18,2026-02-19 17:00:00,2026-02-19 23:00:00,42,0.12440000000000004
2026-02-18,2026-02-19 18:00:00,2026-02-20 00:00:00,43,0.19879583333333334
2026-02-18,2026-02-19 19:00:00,2026-02-20 01:00:00,44,0.19444166666666668
2026-02-18,2026-02-19 20:00:00,2026-02-20 02:00:00,45,0.102875
2026-02-18,2026-02-19 21:00:00,2026-02-20 03:00:00,46,0.06688333333333338
2026-02-18,2026-02-19 22:00:00,2026-02-20 04:00:00,47,0.08846875
2026-02-18,2026-02-19 23:00:00,2026-02-20 05:00:00,48,0.20788958333333332
2026-02-19,2026-02-19 00:00:00,2026-02-19 06:00:00,1,0.5573
2026-02-19,2026-02-19 01:00:00,2026-02-19 07:00:00,2,0.5613333333333335
2026-02-19,2026-02-19 02:00:00,2026-02-19 08:00:00,3,0.5560166666666666
2026-02-19,2026-02-19 03:00:00,2026-02-19 09:00:00,4,0.5322041666666666
2026-02-19,2026-02-19 04:00:00,2026-02-19 10:00:00,5,0.5211
2026-02-19,2026-02-19 05:00:00,2026-02-19 11:00:00,6,0.5091416666666668
2026-02-19,2026-02-19 06:00:00,2026-02-19 12:00:00,7,0.41871041666666636
2026-02-19,2026-02-19 07:00:00,2026-02-19 13:00:00,8,0.33295416666666655
2026-02-19,2026-02-19 08:00:00,2026-02-19 14:00:00,9,0.27502499999999996
2026-02-19,2026-02-19 09:00:00,2026-02-19 15:00:00,10,0.23280416666666667
2026-02-19,2026-02-19 10:00:00,2026-02-19 16:00:00,11,0.20836666666666662
2026-02-19,2026-02-19 11:00:00,2026-02-19 17:00:00,12,0.20431875
2026-02-19,2026-02-19 12:00:00,2026-02-19 18:00:00,13,0.19635625
2026-02-19,2026-02-19 13:00:00,2026-02-19 19:00:00,14,0.14742916666666664
2026-02-19,2026-02-19 14:00:00,2026-02-19 20:00:00,15,0.06298333333333332
2026-02-19,2026-02-19 15:00:00,2026-02-19 21:00:00,16,0.049483333333333324
2026-02-19,2026-02-19 16:00:00,2026-02-19 22:00:00,17,0.06097916666666668
2026-02-19,2026-02-19 17:00:00,2026-02-19 23:00:00,18,0.06386666666666667
2026-02-19,2026-02-19 18:00:00,2026-02-20 00:00:00,19,0.07438541666666668
2026-02-19,2026-02-19 19:00:00,2026-02-20 01:00:00,20,0.06393541666666666
2026-02-19,2026-02-19 20:00:00,2026-02-20 02:00:00,21,0.05704166666666667
2026-02-19,2026-02-19 21:00:00,2026-02-20 03:00:00,22,0.05077916666666667
2026-02-19,2026-02-19 22:00:00,2026-02-20 04:00:00,23,0.05904166666666667
2026-02-19,2026-02-19 23:00:00,2026-02-20 05:00:00,24,0.10466458333333334
2026-02-19,2026-02-20 00:00:00,2026-02-20 06:00:00,25,0.18561875000000003
2026-02-19,2026-02-20 01:00:00,2026-02-20 07:00:00,26,0.20965416666666667
2026-02-19,2026-02-20 02:00:00,2026-02-20 08:00:00,27,0.19062500000000002
2026-02-19,2026-02-20 03:00:00,2026-02-20 09:00:00,28,0.11287083333333335
2026-02-19,2026-02-20 04:00:00,2026-02-20 10:00:00,29,0.06032291666666668
2026-02-19,2026-02-20 05:00:00,2026-02-20 11:00:00,30,0.06085416666666668
2026-02-19,2026-02-20 06:00:00,2026-02-20 12:00:00,31,0.06221666666666666
2026-02-19,2026-02-20 07:00:00,2026-02-20 13:00:00,32,0.037308333333333325
2026-02-19,2026-02-20 08:00:00,2026-02-20 14:00:00,33,0.021645833333333336
2026-02-19,2026-02-20 09:00:00,2026-02-20 15:00:00,34,0.020833333333333336
2026-02-19,2026-02-20 10:00:00,2026-02-20 16:00:00,35,0.021758333333333334
2026-02-19,2026-02-20 11:00:00,2026-02-20 17:00:00,36,0.027533333333333333
2026-02-19,2026-02-20 12:00:00,2026-02-20 18:00:00,37,0.11995624999999999
2026-02-19,2026-02-20 13:00:00,2026-02-20 19:00:00,38,0.49363333333333326
2026-02-19,2026-02-20 14:00:00,2026-02-20 20:00:00,39,0.9268666666666667
2026-02-19,2026-02-20 15:00:00,2026-02-20 21:00:00,40,0.971875
2026-02-19,2026-02-20 16:00:00,2026-02-20 22:00:00,41,0.9075
2026-02-19,2026-02-20 17:00:00,2026-02-20 23:00:00,42,0.7466250000000001
2026-02-19,2026-02-20 18:00:00,2026-02-21 00:00:00,43,0.7124999999999999
2026-02-19,2026-02-20 19:00:00,2026-02-21 01:00:00,44,0.5064833333333334
2026-02-19,2026-02-20 20:00:00,2026-02-21 02:00:00,45,0.42465833333333336
2026-02-19,2026-02-20 21:00:00,2026-02-21 03:00:00,46,0.410575
2026-02-19,2026-02-20 22:00:00,2026-02-21 04:00:00,47,0.4091666666666667
2026-02-19,2026-02-20 23:00:00,2026-02-21 05:00:00,48,0.4107916666666667
2026-02-20,2026-02-20 00:00:00,2026-02-20 06:00:00,1,0.3273979166666665
2026-02-20,2026-02-20 01:00:00,2026-02-20 07:00:00,2,0.3630750000000001
2026-02-20,2026-02-20 02:00:00,2026-02-20 08:00:00,3,0.3722625
2026-02-20,2026-02-20 03:00:00,2026-02-20 09:00:00,4,0.34830000000000005
2026-02-20,2026-02-20 04:00:00,2026-02-20 10:00:00,5,0.2868666666666666
