issue_time,target_time,target_time_local,lead_hour,power_pred
2026-02-13,2026-02-13 11:00:00,2026-02-13 17:00:00,12,0.039632145292091255
2026-02-13,2026-02-13 12:00:00,2026-02-13 18:00:00,13,0.05242453112648611
2026-02-13,2026-02-13 13:00:00,2026-02-13 19:00:00,14,0.10075419797844233
2026-02-13,2026-02-13 14:00:00,2026-02-13 20:00:00,15,0.2348508601489878
2026-02-13,2026-02-13 15:00:00,2026-02-13 21:00:00,16,0.5818698515424038
2026-02-13,2026-02-13 16:00:00,2026-02-13 22:00:00,17,0.4475324311489881
2026-02-13,2026-02-13 17:00:00,2026-02-13 23:00:00,18,0.5587205603385591
2026-02-13,2026-02-13 18:00:00,2026-02-14 00:00:00,19,0.6315163576490971
2026-02-13,2026-02-13 19:00:00,2026-02-14 01:00:00,20,0.6978695468957317
2026-02-13,2026-02-13 20:00:00,2026-02-14 02:00:00,21,0.7482660813093203
2026-02-13,2026-02-13 21:00:00,2026-02-14 03:00:00,22,0.8015128418420981
2026-02-13,2026-02-13 22:00:00,2026-02-14 04:00:00,23,0.7080020420145451
2026-02-13,2026-02-13 23:00:00,2026-02-14 05:00:00,24,0.5502392035251087
2026-02-13,2026-02-14 00:00:00,2026-02-14 06:00:00,25,0.23197949156854533
2026-02-13,2026-02-14 01:00:00,2026-02-14 07:00:00,26,0.055691763230938156
2026-02-13,2026-02-14 02:00:00,2026-02-14 08:00:00,27,0.011510391193932124
2026-02-13,2026-02-14 03:00:00,2026-02-14 09:00:00,28,0.047194425269500094
2026-02-13,2026-02-14 04:00:00,2026-02-14 10:00:00,29,0.023902421502323905
2026-02-13,2026-02-14 05:00:00,2026-02-14 11:00:00,30,0.022239908119774818
2026-02-13,2026-02-14 06:00:00,2026-02-14 12:00:00,31,0.0701774717353606
2026-02-13,2026-02-14 07:00:00,2026-02-14 13:00:00,32,0.0774173906058351
2026-02-13,2026-02-14 08:00:00,2026-02-14 14:00:00,33,0.10758143280151136
2026-02-13,2026-02-14 09:00:00,2026-02-14 15:00:00,34,0.16589116485668723
2026-02-13,2026-02-14 10:00:00,2026-02-14 16:00:00,35,0.18516708372553717
2026-02-13,2026-02-14 11:00:00,2026-02-14 17:00:00,36,0.15932342250932444
2026-02-13,2026-02-14 12:00:00,2026-02-14 18:00:00,37,0.15469797952734698
2026-02-13,2026-02-14 13:00:00,2026-02-14 19:00:00,38,0.13872838073907684
2026-02-13,2026-02-14 14:00:00,2026-02-14 20:00:00,39,0.1861039659097292
2026-02-13,2026-02-14 15:00:00,2026-02-14 21:00:00,40,0.19914241184280215
2026-02-13,2026-02-14 16:00:00,2026-02-14 22:00:00,41,0.14012953305154768
2026-02-13,2026-02-14 17:00:00,2026-02-14 23:00:00,42,0.06022104467363039
2026-02-13,2026-02-14 18:00:00,2026-02-15 00:00:00,43,0.0061231683189404
2026-02-13,2026-02-14 19:00:00,2026-02-15 01:00:00,44,0.01072928843688022
2026-02-13,2026-02-14 20:00:00,2026-02-15 02:00:00,45,0.009908831385607358
2026-02-13,2026-02-14 21:00:00,2026-02-15 03:00:00,46,0.010238772933185897
2026-02-13,2026-02-14 22:00:00,2026-02-15 04:00:00,47,0.03729058171349643
2026-02-13,2026-02-14 23:00:00,2026-02-15 05:00:00,48,0.02612997373742643
2026-02-14,2026-02-14 00:00:00,2026-02-14 06:00:00,1,0.48304705025918093
2026-02-14,2026-02-14 01:00:00,2026-02-14 07:00:00,2,0.1406807480153295
2026-02-14,2026-02-14 02:00:00,2026-02-14 08:00:00,3,0.061712761530312125
2026-02-14,2026-02-14 03:00:00,2026-02-14 09:00:00,4,0.037864417584735854
2026-02-14,2026-02-14 04:00:00,2026-02-14 10:00:00,5,0.01835494280635412
2026-02-14,2026-02-14 05:00:00,2026-02-14 11:00:00,6,0.029687807972153066
2026-02-14,2026-02-14 06:00:00,2026-02-14 12:00:00,7,0.05842059818153364
2026-02-14,2026-02-14 07:00:00,2026-02-14 13:00:00,8,0.014780536014751065
2026-02-14,2026-02-14 08:00:00,2026-02-14 14:00:00,9,0.0006588803208060756
2026-02-14,2026-02-14 09:00:00,2026-02-14 15:00:00,10,0.04188698803929586
2026-02-14,2026-02-14 10:00:00,2026-02-14 16:00:00,11,0.022302423550767492
2026-02-14,2026-02-14 11:00:00,2026-02-14 17:00:00,12,0.030358325988748148
2026-02-14,2026-02-14 12:00:00,2026-02-14 18:00:00,13,0.034762826289515894
2026-02-14,2026-02-14 13:00:00,2026-02-14 19:00:00,14,0.01718730854928541
2026-02-14,2026-02-14 14:00:00,2026-02-14 20:00:00,15,0.062077490311360894
2026-02-14,2026-02-14 15:00:00,2026-02-14 21:00:00,16,0.07772581844709142
2026-02-14,2026-02-14 16:00:00,2026-02-14 22:00:00,17,0.17011453729408524
2026-02-14,2026-02-14 17:00:00,2026-02-14 23:00:00,18,0.05577687778475164
2026-02-14,2026-02-14 18:00:00,2026-02-15 00:00:00,19,0.030358816061040527
2026-02-14,2026-02-14 19:00:00,2026-02-15 01:00:00,20,0.015947551058111024
2026-02-14,2026-02-14 20:00:00,2026-02-15 02:00:00,21,0.006178056946205131
2026-02-14,2026-02-14 21:00:00,2026-02-15 03:00:00,22,0.00833268089862495
2026-02-14,2026-02-14 22:00:00,2026-02-15 04:00:00,23,0.03378325570819363
2026-02-14,2026-02-14 23:00:00,2026-02-15 05:00:00,24,0.0484349297968455
2026-02-14,2026-02-15 00:00:00,2026-02-15 06:00:00,25,0.11705611387379379
2026-02-14,2026-02-15 01:00:00,2026-02-15 07:00:00,26,0.10784265566132155
2026-02-14,2026-02-15 02:00:00,2026-02-15 08:00:00,27,0.16995057916267473
2026-02-14,2026-02-15 03:00:00,2026-02-15 09:00:00,28,0.2570304955673337
2026-02-14,2026-02-15 04:00:00,2026-02-15 10:00:00,29,0.4316187815553885
2026-02-14,2026-02-15 05:00:00,2026-02-15 11:00:00,30,0.7290365020085875
2026-02-14,2026-02-15 06:00:00,2026-02-15 12:00:00,31,0.9133437036418004
2026-02-14,2026-02-15 07:00:00,2026-02-15 13:00:00,32,0.9567310383238689
2026-02-14,2026-02-15 08:00:00,2026-02-15 14:00:00,33,0.9528907556979751
2026-02-14,2026-02-15 09:00:00,2026-02-15 15:00:00,34,0.9777684017629238
2026-02-14,2026-02-15 10:00:00,2026-02-15 16:00:00,35,0.985108791593643
2026-02-14,2026-02-15 11:00:00,2026-02-15 17:00:00,36,0.9987364963489755
2026-02-14,2026-02-15 12:00:00,2026-02-15 18:00:00,37,0.9745377773013778
2026-02-14,2026-02-15 13:00:00,2026-02-15 19:00:00,38,0.9823568107582319
2026-02-14,2026-02-15 14:00:00,2026-02-15 20:00:00,39,0.9903282406115606
2026-02-14,2026-02-15 15:00:00,2026-02-15 21:00:00,40,0.9565707854851064
2026-02-14,2026-02-15 16:00:00,2026-02-15 22:00:00,41,0.7516231618212021
2026-02-14,2026-02-15 17:00:00,2026-02-15 23:00:00,42,0.7179845643163724
2026-02-14,2026-02-15 18:00:00,2026-02-16 00:00:00,43,0.7413495577453832
2026-02-14,2026-02-15 19:00:00,2026-02-16 01:00:00,44,0.7523163195617757
2026-02-14,2026-02-15 20:00:00,2026-02-16 02:00:00,45,0.7247382218180995
2026-02-14,2026-02-15 21:00:00,2026-02-16 03:00:00,46,0.7782284894307141
2026-02-14,2026-02-15 22:00:00,2026-02-16 04:00:00,47,0.7945975558808328
2026-02-14,2026-02-15 23:00:00,2026-02-16 05:00:00,48,0.7671880280764231
2026-02-15,2026-02-15 00:00:00,2026-02-15 06:00:00,1,0.10283847104763458
2026-02-15,2026-02-15 01:00:00,2026-02-15 07:00:00,2,0.08915769031936961
2026-02-15,2026-02-15 02:00:00,2026-02-15 08:00:00,3,0.18550932648532062
2026-02-15,2026-02-15 03:00:00,2026-02-15 09:00:00,4,0.48987018126048043
2026-02-15,2026-02-15 04:00:00,2026-02-15 10:00:00,5,0.8315755979775874
2026-02-15,2026-02-15 05:00:00,2026-02-15 11:00:00,6,0.9503901200559628
2026-02-15,2026-02-15 06:00:00,2026-02-15 12:00:00,7,0.955996881276307
2026-02-15,2026-02-15 07:00:00,2026-02-15 13:00:00,8,0.955706621846582
2026-02-15,2026-02-15 08:00:00,2026-02-15 14:00:00,9,0.9535063581198027
2026-02-15,2026-02-15 09:00:00,2026-02-15 15:00:00,10,0.9634846970033788
2026-02-15,2026-02-15 10:00:00,2026-02-15 16:00:00,11,0.9706019624292606
2026-02-15,2026-02-15 11:00:00,2026-02-15 17:00:00,12,0.9456186225209108
2026-02-15,2026-02-15 12:00:00,2026-02-15 18:00:00,13,0.8836817237215001
2026-02-15,2026-02-15 13:00:00,2026-02-15 19:00:00,14,0.8606451393682042
2026-02-15,2026-02-15 14:00:00,2026-02-15 20:00:00,15,0.8709812163981845
2026-02-15,2026-02-15 15:00:00,2026-02-15 21:00:00,16,0.796649004741824
2026-02-15,2026-02-15 16:00:00,2026-02-15 22:00:00,17,0.78982723991023
2026-02-15,2026-02-15 17:00:00,2026-02-15 23:00:00,18,0.6573867900911179
2026-02-15,2026-02-15 18:00:00,2026-02-16 00:00:00,19,0.6290829953075957
2026-02-15,2026-02-15 19:00:00,2026-02-16 01:00:00,20,0.6559263798102032
2026-02-15,2026-02-15 20:00:00,2026-02-16 02:00:00,21,0.7239006384783486
2026-02-15,2026-02-15 21:00:00,2026-02-16 03:00:00,22,0.6878626569371415
2026-02-15,2026-02-15 22:00:00,2026-02-16 04:00:00,23,0.6165542196408623
2026-02-15,2026-02-15 23:00:00,2026-02-16 05:00:00,24,0.5814764007955449
2026-02-15,2026-02-16 00:00:00,2026-02-16 06:00:00,25,0.5169312322374694
2026-02-15,2026-02-16 01:00:00,2026-02-16 07:00:00,26,0.4880163022733476
2026-02-15,2026-02-16 02:00:00,2026-02-16 08:00:00,27,0.47405416210617396
2026-02-15,2026-02-16 03:00:00,2026-02-16 09:00:00,28,0.4262319038771141
2026-02-15,2026-02-16 04:00:00,2026-02-16 10:00:00,29,0.3449415028471209
2026-02-15,2026-02-16 05:00:00,2026-02-16 11:00:00,30,0.3753626017708036
2026-02-15,2026-02-16 06:00:00,2026-02-16 12:00:00,31,0.4639593406720933
2026-02-15,2026-02-16 07:00:00,2026-02-16 13:00:00,32,0.4633346825578258
2026-02-15,2026-02-16 08:00:00,2026-02-16 14:00:00,33,0.42948048179125664
2026-02-15,2026-02-16 09:00:00,2026-02-16 15:00:00,34,0.495681959753239
2026-02-15,2026-02-16 10:00:00,2026-02-16 16:00:00,35,0.7100139486114448
2026-02-15,2026-02-16 11:00:00,2026-02-16 17:00:00,36,0.8660186827225833
2026-02-15,2026-02-16 12:00:00,2026-02-16 18:00:00,37,0.8787211280081539
2026-02-15,2026-02-16 13:00:00,2026-02-16 19:00:00,38,0.9440246414462077
2026-02-15,2026-02-16 14:00:00,2026-02-16 20:00:00,39,0.920452113020384
2026-02-15,2026-02-16 15:00:00,2026-02-16 21:00:00,40,0.8710342991726324
2026-02-15,2026-02-16 16:00:00,2026-02-16 22:00:00,41,0.7989348470607001
2026-02-15,2026-02-16 17:00:00,2026-02-16 23:00:00,42,0.7612088119725642
2026-02-15,2026-02-16 18:00:00,2026-02-17 00:00:00,43,0.7214300467800623
2026-02-15,2026-02-16 19:00:00,2026-02-17 01:00:00,44,0.5737335776325537
2026-02-15,2026-02-16 20:00:00,2026-02-17 02:00:00,45,0.5760128994728905
2026-02-15,2026-02-16 21:00:00,2026-02-17 03:00:00,46,0.6105367329034904
2026-02-15,2026-02-16 22:00:00,2026-02-17 04:00:00,47,0.5358433925835586
2026-02-15,2026-02-16 23:00:00,2026-02-17 05:00:00,48,0.41232020103459804
2026-02-16,2026-02-16 00:00:00,2026-02-16 06:00:00,1,0.4625892202162451
2026-02-16,2026-02-16 01:00:00,2026-02-16 07:00:00,2,0.4010873238515567
2026-02-16,2026-02-16 02:00:00,2026-02-16 08:00:00,3,0.41543829085714423
2026-02-16,2026-02-16 03:00:00,2026-02-16 09:00:00,4,0.45886676385335057
2026-02-16,2026-02-16 04:00:00,2026-02-16 10:00:00,5,0.5505180274620869
2026-02-16,2026-02-16 05:00:00,2026-02-16 11:00:00,6,0.6452315908555232
2026-02-16,2026-02-16 06:00:00,2026-02-16 12:00:00,7,0.6830273228228791
2026-02-16,2026-02-16 07:00:00,2026-02-16 13:00:00,8,0.7386973393982982
2026-02-16,2026-02-16 08:00:00,2026-02-16 14:00:00,9,0.7380564414751394
2026-02-16,2026-02-16 09:00:00,2026-02-16 15:00:00,10,0.7699545224829597
2026-02-16,2026-02-16 10:00:00,2026-02-16 16:00:00,11,0.807945622693175
2026-02-16,2026-02-16 11:00:00,2026-02-16 17:00:00,12,0.5958327066605378
2026-02-16,2026-02-16 12:00:00,2026-02-16 18:00:00,13,0.4382328340228291
2026-02-16,2026-02-16 13:00:00,2026-02-16 19:00:00,14,0.5288381713385348
2026-02-16,2026-02-16 14:00:00,2026-02-16 20:00:00,15,0.5723538948689333
2026-02-16,2026-02-16 15:00:00,2026-02-16 21:00:00,16,0.5793647330250771
2026-02-16,2026-02-16 16:00:00,2026-02-16 22:00:00,17,0.8081592162933865
2026-02-16,2026-02-16 17:00:00,2026-02-16 23:00:00,18,0.6794285175747898
2026-02-16,2026-02-16 18:00:00,2026-02-17 00:00:00,19,0.6552351513153917
2026-02-16,2026-02-16 19:00:00,2026-02-17 01:00:00,20,0.6802803342165685
2026-02-16,2026-02-16 20:00:00,2026-02-17 02:00:00,21,0.6790627601893761
2026-02-16,2026-02-16 21:00:00,2026-02-17 03:00:00,22,0.5952360251290968
2026-02-16,2026-02-16 22:00:00,2026-02-17 04:00:00,23,0.5590549955594178
2026-02-16,2026-02-16 23:00:00,2026-02-17 05:00:00,24,0.4237283075862355
2026-02-16,2026-02-17 00:00:00,2026-02-17 06:00:00,25,0.2830106434085543
2026-02-16,2026-02-17 01:00:00,2026-02-17 07:00:00,26,0.18647609459162087
2026-02-16,2026-02-17 02:00:00,2026-02-17 08:00:00,27,0.11107092390172987
2026-02-16,2026-02-17 03:00:00,2026-02-17 09:00:00,28,0.082224850920653
2026-02-16,2026-02-17 04:00:00,2026-02-17 10:00:00,29,0.07706100761449788
2026-02-16,2026-02-17 05:00:00,2026-02-17 11:00:00,30,0.08518683136087249
2026-02-16,2026-02-17 06:00:00,2026-02-17 12:00:00,31,0.15557493617201537
2026-02-16,2026-02-17 07:00:00,2026-02-17 13:00:00,32,0.175222061107258
2026-02-16,2026-02-17 08:00:00,2026-02-17 14:00:00,33,0.19080756463138457
2026-02-16,2026-02-17 09:00:00,2026-02-17 15:00:00,34,0.20895787791800777
2026-02-16,2026-02-17 10:00:00,2026-02-17 16:00:00,35,0.24260041943933627
2026-02-16,2026-02-17 11:00:00,2026-02-17 17:00:00,36,0.40519996142185993
2026-02-16,2026-02-17 12:00:00,2026-02-17 18:00:00,37,0.5380382616850758
2026-02-16,2026-02-17 13:00:00,2026-02-17 19:00:00,38,0.678113539538151
2026-02-16,2026-02-17 14:00:00,2026-02-17 20:00:00,39,0.7806178037737879
2026-02-16,2026-02-17 15:00:00,2026-02-17 21:00:00,40,0.8773822671477615
2026-02-16,2026-02-17 16:00:00,2026-02-17 22:00:00,41,0.5229376974328118
2026-02-16,2026-02-17 17:00:00,2026-02-17 23:00:00,42,0.5436998404559817
2026-02-16,2026-02-17 18:00:00,2026-02-18 00:00:00,43,0.45389577192675007
2026-02-16,2026-02-17 19:00:00,2026-02-18 01:00:00,44,0.6947132182767727
2026-02-16,2026-02-17 20:00:00,2026-02-18 02:00:00,45,0.6894347896645022
2026-02-16,2026-02-17 21:00:00,2026-02-18 03:00:00,46,0.7615906065977818
2026-02-16,2026-02-17 22:00:00,2026-02-18 04:00:00,47,0.7805466953718658
2026-02-16,2026-02-17 23:00:00,2026-02-18 05:00:00,48,0.6613890379549983
2026-02-17,2026-02-17 00:00:00,2026-02-17 06:00:00,1,0.13482231977472295
2026-02-17,2026-02-17 01:00:00,2026-02-17 07:00:00,2,0.09838137152893613
2026-02-17,2026-02-17 02:00:00,2026-02-17 08:00:00,3,0.08291067432019816
2026-02-17,2026-02-17 03:00:00,2026-02-17 09:00:00,4,0.13656628725525968
2026-02-17,2026-02-17 04:00:00,2026-02-17 10:00:00,5,0.17801098915192634
2026-02-17,2026-02-17 05:00:00,2026-02-17 11:00:00,6,0.09983775583988469
2026-02-17,2026-02-17 06:00:00,2026-02-17 12:00:00,7,0.1136070229257056
2026-02-17,2026-02-17 07:00:00,2026-02-17 13:00:00,8,0.13389722342720786
2026-02-17,2026-02-17 08:00:00,2026-02-17 14:00:00,9,0.1874773349082007
2026-02-17,2026-02-17 09:00:00,2026-02-17 15:00:00,10,0.23255876803633754
2026-02-17,2026-02-17 10:00:00,2026-02-17 16:00:00,11,0.30573775749141824
2026-02-17,2026-02-17 11:00:00,2026-02-17 17:00:00,12,0.4218319732539511
2026-02-17,2026-02-17 12:00:00,2026-02-17 18:00:00,13,0.5595854329689253
2026-02-17,2026-02-17 13:00:00,2026-02-17 19:00:00,14,0.7949790657920387
2026-02-17,2026-02-17 14:00:00,2026-02-17 20:00:00,15,0.8728223894068207
2026-02-17,2026-02-17 15:00:00,2026-02-17 21:00:00,16,0.9183292906600817
2026-02-17,2026-02-17 16:00:00,2026-02-17 22:00:00,17,0.8705130799852151
2026-02-17,2026-02-17 17:00:00,2026-02-17 23:00:00,18,0.8673099255462816
2026-02-17,2026-02-17 18:00:00,2026-02-18 00:00:00,19,0.8450892902888605
2026-02-17,2026-02-17 19:00:00,2026-02-18 01:00:00,20,0.8634234201617416
2026-02-17,2026-02-17 20:00:00,2026-02-18 02:00:00,21,0.8470229300027372
2026-02-17,2026-02-17 21:00:00,2026-02-18 03:00:00,22,0.8254255104052715
2026-02-17,2026-02-17 22:00:00,2026-02-18 04:00:00,23,0.8122308069583176
2026-02-17,2026-02-17 23:00:00,2026-02-18 05:00:00,24,0.7762239681224402
2026-02-17,2026-02-18 00:00:00,2026-02-18 06:00:00,25,0.7557681657530537
2026-02-17,2026-02-18 01:00:00,2026-02-18 07:00:00,26,0.7830520551015943
2026-02-17,2026-02-18 02:00:00,2026-02-18 08:00:00,27,0.734388307246661
2026-02-17,2026-02-18 03:00:00,2026-02-18 09:00:00,28,0.8181995257182516
2026-02-17,2026-02-18 04:00:00,2026-02-18 10:00:00,29,0.8990498864837435
2026-02-17,2026-02-18 05:00:00,2026-02-18 11:00:00,30,0.9349392538388273
2026-02-17,2026-02-18 06:00:00,2026-02-18 12:00:00,31,0.9720801331393131
2026-02-17,2026-02-18 07:00:00,2026-02-18 13:00:00,32,0.9721181304035159
2026-02-17,2026-02-18 08:00:00,2026-02-18 14:00:00,33,0.9748336405080179
2026-02-17,2026-02-18 09:00:00,2026-02-18 15:00:00,34,0.97227521754609
2026-02-17,2026-02-18 10:00:00,2026-02-18 16:00:00,35,0.9776053791999415
2026-02-17,2026-02-18 11:00:00,2026-02-18 17:00:00,36,0.9708398330160652
2026-02-17,2026-02-18 12:00:00,2026-02-18 18:00:00,37,0.957709481099049
2026-02-17,2026-02-18 13:00:00,2026-02-18 19:00:00,38,0.849011123620398
2026-02-17,2026-02-18 14:00:00,2026-02-18 20:00:00,39,0.777285372039538
2026-02-17,2026-02-18 15:00:00,2026-02-18 21:00:00,40,0.7099319550536087
2026-02-17,2026-02-18 16:00:00,2026-02-18 22:00:00,41,0.2929848165147366
2026-02-17,2026-02-18 17:00:00,2026-02-18 23:00:00,42,0.26278909793462324
2026-02-17,2026-02-18 18:00:00,2026-02-19 00:00:00,43,0.229610502893122
2026-02-17,2026-02-18 19:00:00,2026-02-19 01:00:00,44,0.14822403816239801
2026-02-17,2026-02-18 20:00:00,2026-02-19 02:00:00,45,0.22617953418566636
2026-02-17,2026-02-18 21:00:00,2026-02-19 03:00:00,46,0.251077657485518
2026-02-17,2026-02-18 22:00:00,2026-02-19 04:00:00,47,0.22766712209172976
2026-02-17,2026-02-18 23:00:00,2026-02-19 05:00:00,48,0.28584720807343633
2026-02-18,2026-02-18 00:00:00,2026-02-18 06:00:00,1,0.7099295963254122
2026-02-18,2026-02-18 01:00:00,2026-02-18 07:00:00,2,0.7176445481053173
2026-02-18,2026-02-18 02:00:00,2026-02-18 08:00:00,3,0.8201969409326817
2026-02-18,2026-02-18 03:00:00,2026-02-18 09:00:00,4,0.8621897960233583
2026-02-18,2026-02-18 04:00:00,2026-02-18 10:00:00,5,0.90657501697891
2026-02-18,2026-02-18 05:00:00,2026-02-18 11:00:00,6,0.9092491561058446
2026-02-18,2026-02-18 06:00:00,2026-02-18 12:00:00,7,0.977835808607597
2026-02-18,2026-02-18 07:00:00,2026-02-18 13:00:00,8,0.9810270743198345
2026-02-18,2026-02-18 08:00:00,2026-02-18 14:00:00,9,0.9796631960533907
2026-02-18,2026-02-18 09:00:00,2026-02-18 15:00:00,10,0.9790486715442916
2026-02-18,2026-02-18 10:00:00,2026-02-18 16:00:00,11,0.9821013009745176
2026-02-18,2026-02-18 11:00:00,2026-02-18 17:00:00,12,0.9819636485393095
2026-02-18,2026-02-18 12:00:00,2026-02-18 18:00:00,13,0.9615983124356426
2026-02-18,2026-02-18 13:00:00,2026-02-18 19:00:00,14,0.8126926717980257
2026-02-18,2026-02-18 14:00:00,2026-02-18 20:00:00,15,0.7739394072153912
2026-02-18,2026-02-18 15:00:00,2026-02-18 21:00:00,16,0.6515741800145826
2026-02-18,2026-02-18 16:00:00,2026-02-18 22:00:00,17,0.6101936169716051
2026-02-18,2026-02-18 17:00:00,2026-02-18 23:00:00,18,0.5646052534465283
2026-02-18,2026-02-18 18:00:00,2026-02-19 00:00:00,19,0.5453692395916117
2026-02-18,2026-02-18 19:00:00,2026-02-19 01:00:00,20,0.6233381466718617
2026-02-18,2026-02-18 20:00:00,2026-02-19 02:00:00,21,0.6409105451414998
2026-02-18,2026-02-18 21:00:00,2026-02-19 03:00:00,22,0.5674978241796935
2026-02-18,2026-02-18 22:00:00,2026-02-19 04:00:00,23,0.5449317356311717
2026-02-18,2026-02-18 23:00:00,2026-02-19 05:00:00,24,0.5008370397275069
2026-02-18,2026-02-19 00:00:00,2026-02-19 06:00:00,25,0.48651628013882114
2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,26,0.4518113199977251
2026-02-18,2026-02-19 02:00:00,2026-02-19 08:00:00,27,0.4299596474524021
2026-02-18,2026-02-19 03:00:00,2026-02-19 09:00:00,28,0.4288390243892316
2026-02-18,2026-02-19 04:00:00,2026-02-19 10:00:00,29,0.48437347464509295
2026-02-18,2026-02-19 05:00:00,2026-02-19 11:00:00,30,0.5548397577650767
2026-02-18,2026-02-19 06:00:00,2026-02-19 12:00:00,31,0.5054886582525602
2026-02-18,2026-02-19 07:00:00,2026-02-19 13:00:00,32,0.4442431699007209
2026-02-18,2026-02-19 08:00:00,2026-02-19 14:00:00,33,0.33434386624413726
2026-02-18,2026-02-19 09:00:00,2026-02-19 15:00:00,34,0.22488368725655364
2026-02-18,2026-02-19 10:00:00,2026-02-19 16:00:00,35,0.18886471247300832
2026-02-18,2026-02-19 11:00:00,2026-02-19 17:00:00,36,0.14748852047629837
2026-02-18,2026-02-19 12:00:00,2026-02-19 18:00:00,37,0.1619470971675996
2026-02-18,2026-02-19 13:00:00,2026-02-19 19:00:00,38,0.15674370721497646
2026-02-18,2026-02-19 14:00:00,2026-02-19 20:00:00,39,0.12369908909376588
2026-02-18,2026-02-19 15:00:00,2026-02-19 21:00:00,40,0.060366217667352215
2026-02-18,2026-02-19 16:00:00,2026-02-19 22:00:00,41,0.03507953386954302
2026-02-18,2026-02-19 17:00:00,2026-02-19 23:00:00,42,0.12359216213278576
2026-02-18,2026-02-19 18:00:00,2026-02-20 00:00:00,43,0.20919119814699375
2026-02-18,2026-02-19 19:00:00,2026-02-20 01:00:00,44,0.18491176362019762
2026-02-18,2026-02-19 20:00:00,2026-02-20 02:00:00,45,0.19831193122420754
2026-02-18,2026-02-19 21:00:00,2026-02-20 03:00:00,46,0.2609277572841651
2026-02-18,2026-02-19 22:00:00,2026-02-20 04:00:00,47,0.37020775090808916
2026-02-18,2026-02-19 23:00:00,2026-02-20 05:00:00,48,0.50922331652784
2026-02-19,2026-02-19 00:00:00,2026-02-19 06:00:00,1,0.17044611672857837
2026-02-19,2026-02-19 01:00:00,2026-02-19 07:00:00,2,0.1306734853355043
2026-02-19,2026-02-19 02:00:00,2026-02-19 08:00:00,3,0.17009740608810184
2026-02-19,2026-02-19 03:00:00,2026-02-19 09:00:00,4,0.1644277069848897
2026-02-19,2026-02-19 04:00:00,2026-02-19 10:00:00,5,0.22143370922473962
2026-02-19,2026-02-19 05:00:00,2026-02-19 11:00:00,6,0.282070487000548
2026-02-19,2026-02-19 06:00:00,2026-02-19 12:00:00,7,0.3378802876487379
2026-02-19,2026-02-19 07:00:00,2026-02-19 13:00:00,8,0.29230087036281116
2026-02-19,2026-02-19 08:00:00,2026-02-19 14:00:00,9,0.2273651504618179
2026-02-19,2026-02-19 09:00:00,2026-02-19 15:00:00,10,0.20616847763360266
2026-02-19,2026-02-19 10:00:00,2026-02-19 16:00:00,11,0.1603749575749054
2026-02-19,2026-02-19 11:00:00,2026-02-19 17:00:00,12,0.12970745474374665
2026-02-19,2026-02-19 12:00:00,2026-02-19 18:00:00,13,0.12665637319873183
2026-02-19,2026-02-19 13:00:00,2026-02-19 19:00:00,14,0.08678937452189663
2026-02-19,2026-02-19 14:00:00,2026-02-19 20:00:00,15,0.03948771385795185
2026-02-19,2026-02-19 15:00:00,2026-02-19 21:00:00,16,0.031022995393236427
2026-02-19,2026-02-19 16:00:00,2026-02-19 22:00:00,17,0.03914647026134685
2026-02-19,2026-02-19 17:00:00,2026-02-19 23:00:00,18,0.015676736408900716
2026-02-19,2026-02-19 18:00:00,2026-02-20 00:00:00,19,0.052221611166463636
2026-02-19,2026-02-19 19:00:00,2026-02-20 01:00:00,20,0.07020304297568548
2026-02-19,2026-02-19 20:00:00,2026-02-20 02:00:00,21,0.08156997190640893
2026-02-19,2026-02-19 21:00:00,2026-02-20 03:00:00,22,0.10416772638723798
2026-02-19,2026-02-19 22:00:00,2026-02-20 04:00:00,23,0.2430139199485093
2026-02-19,2026-02-19 23:00:00,2026-02-20 05:00:00,24,0.3117649069512833
2026-02-19,2026-02-20 00:00:00,2026-02-20 06:00:00,25,0.4046834324679412
2026-02-19,2026-02-20 01:00:00,2026-02-20 07:00:00,26,0.35010774690981733
2026-02-19,2026-02-20 02:00:00,2026-02-20 08:00:00,27,0.3329390905742033
2026-02-19,2026-02-20 03:00:00,2026-02-20 09:00:00,28,0.21089975141702647
2026-02-19,2026-02-20 04:00:00,2026-02-20 10:00:00,29,0.1855662512111566
2026-02-19,2026-02-20 05:00:00,2026-02-20 11:00:00,30,0.10505871010090231
2026-02-19,2026-02-20 06:00:00,2026-02-20 12:00:00,31,0.08464369386692441
2026-02-19,2026-02-20 07:00:00,2026-02-20 13:00:00,32,0.06720702707658786
2026-02-19,2026-02-20 08:00:00,2026-02-20 14:00:00,33,0.051286632856533745
2026-02-19,2026-02-20 09:00:00,2026-02-20 15:00:00,34,0.026954998786628544
2026-02-19,2026-02-20 10:00:00,2026-02-20 16:00:00,35,0.04449727791281942
2026-02-19,2026-02-20 11:00:00,2026-02-20 17:00:00,36,0.05039386247591792
2026-02-19,2026-02-20 12:00:00,2026-02-20 18:00:00,37,0.1316244712621166
2026-02-19,2026-02-20 13:00:00,2026-02-20 19:00:00,38,0.5395778095269846
2026-02-19,2026-02-20 14:00:00,2026-02-20 20:00:00,39,0.9356299580417293
2026-02-19,2026-02-20 15:00:00,2026-02-20 21:00:00,40,0.9717993989208454
2026-02-19,2026-02-20 16:00:00,2026-02-20 22:00:00,41,0.8308992639084543
